Time	SH	UST	L	sigW	sigU	sigV	WS	WD	airT	Pair	z_sonic	z0	d
07-Jan-2022 01:00:00	-23.0058691898858	0.299436616106494	103.152827898997	1.42885090455785	2.85044509328133	2.75730467316849	2.741452217498	162.717296761875	1.07367345508086	101002.772617337	2	0.050156376517874	0.0466666666666627
07-Jan-2022 01:30:00	-17.1390696487505	0.254342008467682	84.8151218207268	1.48371164511669	2.93927194098515	3.15861353644519	2.49746330044794	162.3029439731	0.948161677066558	100997.279674683	2	0.038458054894575	0.0466666666666627
07-Jan-2022 02:00:00	-19.9352351123486	0.267354916285143	84.754611209816	1.60186898620801	3.1661895279263	3.13374985966005	2.65434704558754	164.940408822668	1.14636519908793	100963.813366076	2	0.036819280036453	0.0466666666666627
07-Jan-2022 02:30:00	-26.673450631884	0.311535686570404	100.319555224894	1.52475934687633	3.0182883606368	2.89815685536014	2.82070806177832	166.823074738273	1.41253189848572	100936.21003926	2	0.0522275679630118	0.0466666666666627
07-Jan-2022 03:00:00	-25.6366188490804	0.341877412222871	138.097507539981	1.48905865437714	3.06360998789886	2.72302077956958	3.00385838473589	166.59191094253	1.72499929829484	100918.296961617	2	0.0581338532774034	0.0466666666666627
07-Jan-2022 03:30:00	-26.4502034305331	0.378693306964163	181.978193142558	1.48514796401232	2.9411437646277	3.10808774977143	3.28536665948679	166.995413024309	1.82002629641323	100845.619017566	2	0.0607689516320874	0.0466666666666627
07-Jan-2022 04:00:00	-28.8990548587639	0.358267301673022	141.033634856362	1.659974925706	3.13427640030185	3.37668559183052	3.38790632372907	170.167322802491	1.81961051709029	100763.821209465	2	0.0444669691828811	0.0466666666666627
07-Jan-2022 04:30:00	-24.0963779313433	0.372081287764429	189.397230706984	1.54647475746561	3.05612312426805	2.9589841297769	3.35825357911329	166.510619385981	1.71015075024558	100758.101949236	2	0.0528287807743608	0.0466666666666627
07-Jan-2022 05:00:00	-21.4984697948451	0.418477208587668	301.906095288639	1.37368744289388	3.08432338256251	2.55950701636166	3.48058610094054	165.964641050259	1.61656115259235	100522.235075542	2	0.07013250243778	0.0466666666666627
07-Jan-2022 05:30:00	-21.3148594239122	0.431402830524436	333.49896399559	1.50865011034413	2.91586942419539	3.28480798530113	3.58918317655889	170.910253155427	1.53052539281713	100442.876683502	2	0.0700615775328082	0.0466666666666627
07-Jan-2022 06:00:00	-19.6602602093319	0.384286679960749	255.413123792207	1.66612774197053	3.42740388651546	3.23699845574676	3.60058172202375	170.270389175839	1.36517353807326	100463.998737905	2	0.0460388039942049	0.0466666666666627
07-Jan-2022 06:30:00	-18.4516712743817	0.369756431916888	242.362495313318	1.8443083789422	3.56465343662589	3.54219051123825	3.82921876490085	171.641315024166	1.29403164690206	100402.85944846	2	0.0310273696691681	0.0466666666666627
07-Jan-2022 07:00:00	-28.0989965868371	0.43144861540838	252.990976177507	1.66100472728599	3.24828834667496	3.40511339672346	3.84557245841746	181.934634399528	1.45502613026556	100383.409911964	2	0.0552587564800807	0.0466666666666627
07-Jan-2022 07:30:00	-20.734969612086	0.433888597086449	348.691518247198	1.55547078535989	3.47747207388546	3.22707850357023	3.6641668838679	181.03323520393	1.45595756619331	100391.706119586	2	0.0666405445441171	0.0466666666666627
